Year,country,Gallons
2006,RI,34131022.4
2007,RI,44116724.0
2008,RI,50958778.800000004
2009,RI,63189942.4
2010,RI,31700640.0
2011,RI,51487122.800000004
2012,RI,41765593.2
2013,RI,31700640.0
2014,RI,19390224.8
2015,RI,20024237.6
2016,RI,17118345.6
2017,RI,19443059.2
2018,RI,18782629.2
2019,RI,16299412.4
2020,RI,14740797.6
2021,RI,14370956.8
2022,RI,14370956.8
2023,RI,14370956.8
1995,SE,0.0
1996,SE,0.0
1997,SE,0.0
1998,SE,0.0
1999,SE,0.0
2000,SE,0.0
2001,SE,0.0
2002,SE,0.0
2003,SE,0.0
2004,SE,0.0
2005,SE,0.0
2006,SE,0.0
2007,SE,0.0
2008,SE,0.0
2009,SE,0.0
2010,SE,0.0
2011,SE,0.0
2012,SE,0.0
2013,SE,0.0
2014,SE,0.0
2015,SE,0.0
2016,SE,0.0
2017,SE,0.0
2018,SE,0.0
2019,SE,0.0
2020,SE,0.0
2021,SE,0.0
2022,SE,0.0
1995,SL,0.0
1996,SL,0.0
1997,SL,0.0
1998,SL,0.0
1999,SL,0.0
2000,SL,0.0
2001,SL,0.0
2002,SL,0.0
2003,SL,0.0
2004,SL,0.0
2005,SL,0.0
2006,SL,0.0
2007,SL,0.0
2008,SL,0.0
2009,SL,0.0
2010,SL,0.0
2011,SL,0.0
2012,SL,0.0
2013,SL,0.0
2014,SL,0.0
2015,SL,0.0
2016,SL,0.0
2017,SL,0.0
2018,SL,0.0
2019,SL,0.0
2020,SL,0.0
2021,SL,0.0
2022,SL,0.0
1995,SN,0.0
1996,SN,0.0
1997,SN,0.0
1998,SN,0.0
1999,SN,0.0
2000,SN,0.0
2001,SN,0.0
2002,SN,0.0
2003,SN,0.0
2004,SN,0.0
2005,SN,0.0
2006,SN,0.0
2007,SN,0.0
2008,SN,0.0
2009,SN,0.0
2010,SN,0.0
2011,SN,0.0
2012,SN,0.0
2013,SN,0.0
2014,SN,0.0
2015,SN,0.0
2016,SN,0.0
2017,SN,0.0
2018,SN,0.0
2019,SN,0.0
2020,SN,0.0
2021,SN,0.0
2022,SN,0.0
1995,LO,17488186.400000002
1996,LO,9932867.200000001
1997,LO,15480479.200000001
1998,LO,12944428.0
1999,LO,13129348.4
2000,LO,12918010.8
2001,LO,12680256.0
2002,LO,8770510.4
2003,LO,11385813.200000001
2004,LO,9615860.8
2005,LO,7713822.4
2006,LO,10566880.0
2007,LO,8981848.0
2008,LO,10963138.0
2009,LO,8717676.0
2010,LO,5019268.0
2011,LO,9061099.6
2012,LO,8189332.0
2013,LO,8400669.6
2014,LO,6815637.600000001
2015,LO,8981848.0
2016,LO,8162914.8
2017,LO,7872325.600000001
2018,LO,10064953.200000001
2019,LO,8427086.8
2020,LO,9325271.6
2021,LO,9140351.200000001
2022,LO,8770510.4
2023,LO,6709968.8
1995,SI,20631833.2
1996,SI,14238870.8
1997,SI,15321976.0
1998,SI,12785924.8
1999,SI,9695112.4
2000,SI,10883886.4
2001,SI,17039094.0
2002,SI,14265288.0
2003,SI,17725941.2
2004,SI,13367103.200000001
2005,SI,16748504.8
2006,SI,13921864.4
2007,SI,17541020.8
2008,SI,14661546.0
2009,SI,15638982.4
2010,SI,15057804.0
2011,SI,16854173.6
2012,SI,12785924.8
2013,SI,13895447.200000001
2014,SI,13050096.8
2015,SI,16299412.4
2016,SI,19522310.8
2017,SI,16642836.0
2018,SI,23484890.8
2019,SI,20024237.6
2020,SI,19627979.6
2021,SI,15348393.200000001
2022,SI,14423791.200000001
2023,SI,15269141.6
1995,BP,0.0
1996,BP,0.0
1997,BP,0.0
1998,BP,0.0
1999,BP,0.0
2000,BP,0.0
2001,BP,0.0
2002,BP,0.0
2003,BP,0.0
2004,BP,0.0
2005,BP,0.0
2006,BP,0.0
2007,BP,0.0
2008,BP,0.0
2009,BP,0.0
2010,BP,0.0
2011,BP,0.0
2012,BP,0.0
2013,BP,0.0
2014,BP,0.0
2015,BP,0.0
2016,BP,0.0
2017,BP,0.0
2018,BP,0.0
2019,BP,0.0
2020,BP,0.0
2021,BP,0.0
2022,BP,0.0
1995,SO,0.0
1996,SO,0.0
1997,SO,0.0
1998,SO,0.0
1999,SO,0.0
2000,SO,0.0
2001,SO,0.0
2002,SO,0.0
2003,SO,0.0
2004,SO,0.0
2005,SO,0.0
2006,SO,0.0
2007,SO,0.0
2008,SO,0.0
2009,SO,0.0
2010,SO,0.0
2011,SO,0.0
2012,SO,0.0
2013,SO,0.0
2014,SO,0.0
2015,SO,0.0
2016,SO,0.0
2017,SO,0.0
2018,SO,0.0
2019,SO,0.0
2020,SO,0.0
2021,SO,0.0
2022,SO,0.0
1995,SF,220293030.8
1996,SF,223251757.20000002
1997,SF,214375578.0
1998,SF,203491691.6
1999,SF,210492249.6
2000,SF,183573122.8
2001,SF,170945701.20000002
2002,SF,189913250.8
2003,SF,233871471.6
2004,SF,245125198.8
2005,SF,222062983.20000002
2006,SF,248268845.6
2007,SF,258439467.6
2008,SF,268530838.0
2009,SF,263802159.20000002
2010,SF,246393224.4
2011,SF,256907270.0
2012,SF,279203386.8
2013,SF,290113690.40000004
2014,SF,302741112.0
2015,SF,296691573.2
2016,SF,278199533.2
2017,SF,285834104.0
2018,SF,251042651.6
2019,SF,256378926.0
2020,SF,274342622.0
2021,SF,285992607.2
2022,SF,273074596.40000004
2023,SF,245838463.20000002
1995,OD,0.0
1996,OD,0.0
1997,OD,0.0
1998,OD,0.0
1999,OD,0.0
2000,OD,0.0
2001,OD,0.0
2002,OD,0.0
2003,OD,0.0
2004,OD,0.0
2005,OD,0.0
2006,OD,0.0
2007,OD,0.0
2008,OD,0.0
2009,OD,0.0
2010,OD,0.0
2011,OD,0.0
2012,OD,0.0
2013,OD,0.0
2014,OD,0.0
2015,OD,0.0
2016,OD,0.0
2017,OD,0.0
2018,OD,0.0
2019,OD,0.0
2020,OD,0.0
2021,OD,0.0
2022,OD,0.0
1995,SP,551485467.2
1996,SP,818933200.0
1997,SP,877526549.6
1998,SP,823556210.0
1999,SP,890867235.6
2000,SP,1101385902.4
2001,SP,805724600.0
2002,SP,884395021.6
2003,SP,1105374899.6000001
2004,SP,1135622593.6000001
2005,SP,955193117.6
2006,SP,1011065495.6
2007,SP,961797417.6
2008,SP,948720903.6
2009,SP,953475999.6
2010,SP,933927271.6
2011,SP,882255228.4
2012,SP,822182515.6
2013,SP,1196910497.6000001
2014,SP,1043320896.8000001
2015,SP,996007691.6
2016,SP,1055895484.0
2017,SP,858030656.0
2018,SP,1187004047.6000001
2019,SP,889625627.2
2020,SP,1081757922.8
2021,SP,932632828.8000001
2022,SP,945233833.2
2023,SP,748293607.2
1995,CE,0.0
1996,CE,0.0
1997,CE,0.0
1998,CE,0.0
1999,CE,0.0
2000,CE,0.0
2001,CE,0.0
2002,CE,0.0
2003,CE,0.0
2004,CE,0.0
2005,CE,0.0
2006,CE,0.0
2007,CE,0.0
2008,CE,0.0
2009,CE,0.0
2010,CE,0.0
2011,CE,0.0
2012,CE,0.0
2013,CE,0.0
2014,CE,0.0
2015,CE,0.0
2016,CE,0.0
2017,CE,0.0
2018,CE,0.0
2019,CE,0.0
2020,CE,0.0
2021,CE,0.0
2022,CE,0.0
1995,WE,0.0
1996,WE,0.0
1997,WE,0.0
1998,WE,0.0
1999,WE,0.0
2000,WE,0.0
2001,WE,0.0
2002,WE,0.0
2003,WE,0.0
2004,WE,0.0
2005,WE,0.0
2006,WE,0.0
2007,WE,0.0
2008,WE,0.0
2009,WE,0.0
2010,WE,0.0
2011,WE,0.0
2012,WE,0.0
2013,WE,0.0
2014,WE,0.0
2015,WE,0.0
2016,WE,0.0
2017,WE,0.0
2018,WE,0.0
2019,WE,0.0
2020,WE,0.0
2021,WE,0.0
2022,WE,0.0
1995,SU,0.0
1996,SU,0.0
1997,SU,0.0
1998,SU,0.0
1999,SU,0.0
2000,SU,0.0
2001,SU,0.0
2002,SU,0.0
2003,SU,0.0
2004,SU,0.0
2005,SU,0.0
2006,SU,0.0
2007,SU,0.0
2008,SU,0.0
2009,SU,0.0
2010,SU,0.0
2011,SU,0.0
2012,SU,0.0
2013,SU,0.0
2014,SU,0.0
2015,SU,0.0
2016,SU,0.0
2017,SU,0.0
2018,SU,0.0
2019,SU,0.0
2020,SU,0.0
2021,SU,0.0
2022,SU,0.0
1995,NS,0.0
1996,NS,0.0
1997,NS,0.0
1998,NS,0.0
1999,NS,0.0
2000,NS,0.0
2001,NS,0.0
2002,NS,0.0
2003,NS,0.0
2004,NS,0.0
2005,NS,0.0
2006,NS,0.0
2007,NS,0.0
2008,NS,0.0
2009,NS,0.0
2010,NS,0.0
2011,NS,0.0
2012,NS,0.0
2013,NS,0.0
2014,NS,0.0
2015,NS,0.0
2016,NS,0.0
2017,NS,0.0
2018,NS,0.0
2019,NS,0.0
2020,NS,0.0
2021,NS,0.0
2022,NS,0.0
1995,SW,0.0
1996,SW,0.0
1997,SW,0.0
1998,SW,0.0
1999,SW,0.0
2000,SW,0.0
2001,SW,0.0
2002,SW,0.0
2003,SW,0.0
2004,SW,0.0
2005,SW,0.0
2006,SW,0.0
2007,SW,0.0
2008,SW,0.0
2009,SW,0.0
2010,SW,0.0
2011,SW,0.0
2012,SW,0.0
2013,SW,0.0
2014,SW,0.0
2015,SW,0.0
2016,SW,0.0
2017,SW,0.0
2018,SW,0.0
2019,SW,0.0
2020,SW,0.0
2021,SW,0.0
2022,SW,0.0
1995,SZ,31198713.2
1996,SZ,34448028.800000004
1997,SZ,27605974.0
1998,SZ,30960958.400000002
1999,SZ,34659366.4
2000,SZ,33708347.2
2001,SZ,30987375.6
2002,SZ,29375926.400000002
2003,SZ,25545432.400000002
2004,SZ,30617534.8
2005,SZ,26443617.2
2006,SZ,26707789.2
2007,SZ,27447470.8
2008,SZ,28319238.400000002
2009,SZ,29375926.400000002
2010,SZ,27209716.0
2011,SZ,29560846.8
2012,SZ,26522868.8
2013,SZ,22164030.8
2014,SZ,24673664.8
2015,SZ,22454620.0
2016,SZ,28451324.400000002
2017,SZ,20922422.400000002
2018,SZ,29375926.400000002
2019,SZ,25862438.8
2020,SZ,22031944.8
2021,SZ,16088074.8
2022,SZ,26205862.400000002
2023,SZ,26681372.0
1995,SY,52834.4
1996,SY,79251.6
1997,SY,79251.6
1998,SY,52834.4
1999,SY,52834.4
2000,SY,79251.6
2001,SY,79251.6
2002,SY,79251.6
2003,SY,79251.6
2004,SY,79251.6
2005,SY,52834.4
2006,SY,52834.4
2007,SY,52834.4
2008,SY,52834.4
2009,SY,52834.4
2010,SY,26417.2
2011,SY,26417.2
2012,SY,26417.2
2013,SY,26417.2
2014,SY,0.0
2015,SY,26417.2
2016,SY,26417.2
2017,SY,26417.2
2018,SY,0.0
2019,SY,0.0
2020,SY,0.0
2021,SY,0.0
2022,SY,0.0
1995,TI,2509634.0
1996,TI,3460653.2
1997,TI,2166210.4
1998,TI,1717118.0
1999,TI,1373694.4000000001
2000,TI,1030270.8
2001,TI,1479363.2
2002,TI,1585032.0
2003,TI,528344.0
2004,TI,1637866.4000000001
2005,TI,1320860.0
2006,TI,1056688.0
2007,TI,52834.4
2008,TI,79251.6
2009,TI,79251.6
2010,TI,52834.4
2011,TI,52834.4
2012,TI,52834.4
2013,TI,52834.4
2014,TI,52834.4
2015,TI,26417.2
2016,TI,52834.4
2017,TI,52834.4
2018,TI,52834.4
2019,TI,52834.4
2020,TI,52834.4
2021,TI,52834.4
2022,TI,52834.4
1995,TZ,0.0
1996,TZ,0.0
1997,TZ,0.0
1998,TZ,0.0
1999,TZ,0.0
2000,TZ,0.0
2001,TZ,0.0
2002,TZ,0.0
2003,TZ,0.0
2004,TZ,0.0
2005,TZ,0.0
2006,TZ,0.0
2007,TZ,0.0
2008,TZ,0.0
2009,TZ,0.0
2010,TZ,0.0
2011,TZ,0.0
2012,TZ,0.0
2013,TZ,0.0
2014,TZ,0.0
2015,TZ,0.0
2016,TZ,0.0
2017,TZ,0.0
2018,TZ,0.0
2019,TZ,0.0
2020,TZ,0.0
2021,TZ,0.0
2022,TZ,0.0
1995,TH,0.0
1996,TH,0.0
1997,TH,0.0
1998,TH,0.0
1999,TH,0.0
2000,TH,0.0
2001,TH,0.0
2002,TH,0.0
2003,TH,0.0
2004,TH,0.0
2005,TH,0.0
2006,TH,0.0
2007,TH,0.0
2008,TH,0.0
2009,TH,0.0
2010,TH,0.0
2011,TH,0.0
2012,TH,0.0
2013,TH,0.0
2014,TH,0.0
2015,TH,0.0
2016,TH,0.0
2017,TH,0.0
2018,TH,0.0
2019,TH,0.0
2020,TH,0.0
2021,TH,0.0
2022,TH,0.0
1995,TT,0.0
1996,TT,0.0
1997,TT,0.0
1998,TT,0.0
1999,TT,0.0
2000,TT,0.0
2001,TT,0.0
2002,TT,0.0
2003,TT,0.0
2004,TT,0.0
2005,TT,0.0
2006,TT,0.0
2007,TT,0.0
2008,TT,0.0
2009,TT,0.0
2010,TT,0.0
2011,TT,0.0
2012,TT,0.0
2013,TT,0.0
2014,TT,0.0
2015,TT,0.0
2016,TT,0.0
2017,TT,0.0
2018,TT,0.0
2019,TT,0.0
2020,TT,0.0
2021,TT,0.0
2022,TT,0.0
1995,TO,0.0
1996,TO,0.0
1997,TO,0.0
1998,TO,0.0
1999,TO,0.0
2000,TO,0.0
2001,TO,0.0
2002,TO,0.0
2003,TO,0.0
2004,TO,0.0
2005,TO,0.0
2006,TO,0.0
2007,TO,0.0
2008,TO,0.0
2009,TO,0.0
2010,TO,0.0
2011,TO,0.0
2012,TO,0.0
2013,TO,0.0
2014,TO,0.0
2015,TO,0.0
2016,TO,0.0
2017,TO,0.0
2018,TO,0.0
2019,TO,0.0
2020,TO,0.0
2021,TO,0.0
2022,TO,0.0
1995,TN,0.0
1996,TN,0.0
1997,TN,0.0
1998,TN,0.0
1999,TN,0.0
2000,TN,0.0
2001,TN,0.0
2002,TN,0.0
2003,TN,0.0
2004,TN,0.0
2005,TN,0.0
2006,TN,0.0
2007,TN,0.0
2008,TN,0.0
2009,TN,0.0
2010,TN,0.0
2011,TN,0.0
2012,TN,0.0
2013,TN,0.0
2014,TN,0.0
2015,TN,0.0
2016,TN,0.0
2017,TN,0.0
2018,TN,0.0
2019,TN,0.0
2020,TN,0.0
2021,TN,0.0
2022,TN,0.0
1995,TD,0.0
1996,TD,0.0
1997,TD,0.0
1998,TD,0.0
1999,TD,0.0
2000,TD,0.0
2001,TD,0.0
2002,TD,0.0
2003,TD,0.0
2004,TD,0.0
2005,TD,0.0
2006,TD,0.0
2007,TD,0.0
2008,TD,0.0
2009,TD,0.0
2010,TD,0.0
2011,TD,0.0
2012,TD,0.0
2013,TD,0.0
2014,TD,0.0
2015,TD,0.0
2016,TD,0.0
2017,TD,0.0
2018,TD,0.0
2019,TD,0.0
2020,TD,0.0
2021,TD,0.0
2022,TD,0.0
1995,TS,7713822.4
1996,TS,5838201.2
1997,TS,9827198.4
1998,TS,9298854.4
1999,TS,12363249.6
2000,TS,10487628.4
2001,TS,8189332.0
2002,TS,6974140.8
2003,TS,6208042.0
2004,TS,9457357.6
2005,TS,7555319.2
2006,TS,9166768.4
2007,TS,5706115.2
2008,TS,7687405.2
2009,TS,6472214.0
2010,TS,5864618.4
2011,TS,6075956.0
2012,TS,7502484.8
2013,TS,8664841.6
2014,TS,8453504.0
2015,TS,8585590.0
2016,TS,8057246.0
2017,TS,8057246.0
2018,TS,8453504.0
2019,TS,9774364.0
2020,TS,9246020.0
2021,TS,9246020.0
2022,TS,9246020.0
1995,TX,12997262.4
1996,TX,3962580.0
1997,TX,9510192.0
1998,TX,9510192.0
1999,TX,9351688.8
2000,TX,9510192.0
2001,TX,10461211.200000001
2002,TX,10619714.4
2003,TX,10778217.6
2004,TX,11095224.0
2005,TX,11412230.4
2006,TX,11570733.6
2007,TX,11729236.8
2008,TX,10302708.0
2009,TX,10619714.4
2010,TX,9959284.4
2011,TX,9985701.6
2012,TX,9959284.4
2013,TX,9959284.4
2014,TX,10012118.8
2015,TX,10117787.6
2016,TX,10091370.4
2017,TX,10170622.0
2018,TX,10223456.4
2019,TX,13076514.0
2020,TX,13155765.6
2021,TX,13155765.6
2022,TX,13155765.6
1995,TV,0.0
1996,TV,0.0
1997,TV,0.0
1998,TV,0.0
1999,TV,0.0
2000,TV,0.0
2001,TV,0.0
2002,TV,0.0
2003,TV,0.0
2004,TV,0.0
2005,TV,0.0
2006,TV,0.0
2007,TV,0.0
2008,TV,0.0
2009,TV,0.0
2010,TV,0.0
2011,TV,0.0
2012,TV,0.0
2013,TV,0.0
2014,TV,0.0
2015,TV,0.0
2016,TV,0.0
2017,TV,0.0
2018,TV,0.0
2019,TV,0.0
2020,TV,0.0
2021,TV,0.0
2022,TV,0.0
1995,UG,0.0
1996,UG,0.0
1997,UG,0.0
1998,UG,0.0
1999,UG,0.0
2000,UG,0.0
2001,UG,0.0
2002,UG,0.0
2003,UG,0.0
2004,UG,0.0
2005,UG,0.0
2006,UG,0.0
2007,UG,0.0
2008,UG,0.0
2009,UG,0.0
2010,UG,0.0
2011,UG,0.0
2012,UG,0.0
2013,UG,0.0
2014,UG,0.0
2015,UG,0.0
2016,UG,0.0
2017,UG,0.0
2018,UG,0.0
2019,UG,0.0
2020,UG,0.0
2021,UG,0.0
2022,UG,0.0
1995,UP,49135992.0
1996,UP,45437584.0
1997,UP,40946660.0
1998,UP,33285672.0
1999,UP,33021500.0
2000,UP,34078188.0
2001,UP,47022616.0
2002,UP,64193796.0
2003,UP,62872936.0
2004,UP,53151406.4
2005,UP,56268636.0
2006,UP,57061152.0
2007,UP,66465675.2
2008,UP,70031997.2
2009,UP,84033113.2
2010,UP,79304434.4
2011,UP,83742524.0
2012,UP,63401280.0
2013,UP,74681424.4
2014,UP,32466738.8
2015,UP,24303824.0
2016,UP,32810162.400000002
2017,UP,27447470.8
2018,UP,26681372.0
2019,UP,26153028.0
2020,UP,17435352.0
2021,UP,17435352.0
2022,UP,17435352.0
1995,AE,0.0
1996,AE,0.0
1997,AE,0.0
1998,AE,0.0
1999,AE,0.0
2000,AE,0.0
2001,AE,0.0
2002,AE,0.0
2003,AE,0.0
2004,AE,0.0
2005,AE,0.0
2006,AE,0.0
2007,AE,0.0
2008,AE,0.0
2009,AE,0.0
2010,AE,0.0
2011,AE,0.0
2012,AE,0.0
2013,AE,0.0
2014,AE,0.0
2015,AE,0.0
2016,AE,0.0
2017,AE,0.0
2018,AE,0.0
2019,AE,0.0
2020,AE,0.0
2021,AE,0.0
2022,AE,0.0
1995,UK,475509.60000000003
1996,UK,686847.2000000001
1997,UK,158503.2
1998,UK,317006.4
1999,UK,343423.60000000003
2000,UK,369840.8
2001,UK,396258.0
2002,UK,264172.0
2003,UK,396258.0
2004,UK,449092.4
2005,UK,449092.4
2006,UK,528344.0
2007,UK,581178.4
2008,UK,501926.8
2009,UK,581178.4
2010,UK,739681.6
2011,UK,607595.6
2012,UK,211337.6
2013,UK,871767.6
2014,UK,1241608.4000000001
2015,UK,1056688.0
2016,UK,1003853.6
2017,UK,1056688.0
2018,UK,2588885.6
2019,UK,2086958.8
2020,UK,1717118.0
2021,UK,1769952.4000000001
2022,UK,2403965.2
1995,US,493156289.6
1996,US,498677484.40000004
1997,US,581178400.0
1998,US,541658268.8000001
1999,US,503247660.0
2000,US,567969800.0
2001,US,507210240.0
2002,US,536269160.0
2003,US,515135400.0
2004,US,531223474.8
2005,US,604636873.6
2006,US,513550368.0
2007,US,524909764.0
2008,US,510908648.0
2009,US,580253798.0
2010,US,551776056.4
2011,US,530906468.40000004
2012,US,600515790.4
2013,US,675857644.8000001
2014,US,640696351.6
2015,US,602787669.6
2016,US,657814697.2
2017,US,647379903.2
2018,US,688802072.8000001
2019,US,675276466.4
2020,US,600991300.0
2021,US,635862004.0
2022,US,591349022.0
2023,US,641620953.6
1995,UY,22507454.400000002
1996,UY,25439763.6
1997,UY,27156881.6
1998,UY,27738060.0
1999,UY,27738060.0
2000,UY,23881148.8
2001,UY,23062215.6
2002,UY,18861880.8
2003,UY,22190448.0
2004,UY,29745767.2
2005,UY,23141467.2
2006,UY,24805750.8
2007,UY,23352804.8
2008,UY,21028091.2
2009,UY,16378664.0
2010,UY,20314826.8
2011,UY,23801897.2
2012,UY,25413346.400000002
2013,UY,17620272.400000002
2014,UY,17699524.0
2015,UY,17382517.6
2016,UY,19944986.0
2017,UY,20156323.6
2018,UY,19680814.0
2019,UY,15955988.8
2020,UY,18359954.0
2021,UY,19786482.8
2022,UY,19971403.2
2023,UY,13287851.6
1995,UZ,21926276.0
1996,UZ,14529460.0
1997,UZ,17171180.0
1998,UZ,16378664.0
1999,UZ,15586148.0
2000,UZ,10831052.0
2001,UZ,11491482.0
2002,UZ,8876179.200000001
2003,UZ,12099077.6
2004,UZ,9246020.0
2005,UZ,6366545.2
2006,UZ,6102373.2
2007,UZ,6604300.0
2008,UZ,6472214.0
2009,UZ,5574029.2
2010,UZ,5626863.600000001
2011,UZ,9536609.200000001
2012,UZ,9906450.0
2013,UZ,9457357.6
2014,UZ,6683551.600000001
2015,UZ,9113934.0
2016,UZ,7185478.4
2017,UZ,6762803.2
2018,UZ,6049538.8
2019,UZ,5706115.2
2020,UZ,5758949.600000001
2021,UZ,5758949.600000001
2022,UZ,5758949.600000001
1995,NH,0.0
1996,NH,0.0
1997,NH,0.0
1998,NH,0.0
1999,NH,0.0
2000,NH,0.0
2001,NH,0.0
2002,NH,0.0
2003,NH,0.0
2004,NH,0.0
2005,NH,0.0
2006,NH,0.0
2007,NH,0.0
2008,NH,0.0
2009,NH,0.0
2010,NH,0.0
2011,NH,0.0
2012,NH,0.0
2013,NH,0.0
2014,NH,0.0
2015,NH,0.0
2016,NH,0.0
2017,NH,0.0
2018,NH,0.0
2019,NH,0.0
2020,NH,0.0
2021,NH,0.0
2022,NH,0.0
1995,VE,0.0
1996,VE,0.0
1997,VE,0.0
1998,VE,0.0
1999,VE,0.0
2000,VE,0.0
2001,VE,0.0
2002,VE,0.0
2003,VE,0.0
2004,VE,0.0
2005,VE,0.0
2006,VE,0.0
2007,VE,0.0
2008,VE,0.0
2009,VE,0.0
2010,VE,0.0
2011,VE,0.0
2012,VE,0.0
2013,VE,0.0
2014,VE,0.0
2015,VE,0.0
2016,VE,0.0
2017,VE,0.0
2018,VE,0.0
2019,VE,0.0
2020,VE,0.0
2021,VE,0.0
2022,VE,0.0
1995,VM,0.0
1996,VM,0.0
1997,VM,0.0
1998,VM,0.0
1999,VM,0.0
2000,VM,0.0
2001,VM,0.0
2002,VM,0.0
2003,VM,0.0
2004,VM,0.0
2005,VM,0.0
2006,VM,0.0
2007,VM,0.0
2008,VM,0.0
2009,VM,0.0
2010,VM,0.0
2011,VM,0.0
2012,VM,0.0
2013,VM,0.0
2014,VM,0.0
2015,VM,0.0
2016,VM,0.0
2017,VM,0.0
2018,VM,0.0
2019,VM,0.0
2020,VM,0.0
2021,VM,0.0
2022,VM,0.0
1995,VQ,0.0
1996,VQ,0.0
1997,VQ,0.0
1998,VQ,0.0
1999,VQ,0.0
2000,VQ,0.0
2001,VQ,0.0
2002,VQ,0.0
2003,VQ,0.0
2004,VQ,0.0
2005,VQ,0.0
2006,VQ,0.0
2007,VQ,0.0
2008,VQ,0.0
2009,VQ,0.0
2010,VQ,0.0
2011,VQ,0.0
2012,VQ,0.0
2013,VQ,0.0
2014,VQ,0.0
2015,VQ,0.0
2016,VQ,0.0
2017,VQ,0.0
2018,VQ,0.0
2019,VQ,0.0
2020,VQ,0.0
2021,VQ,0.0
2022,VQ,0.0
1995,YM,0.0
1996,YM,0.0
1997,YM,0.0
1998,YM,0.0
1999,YM,0.0
2000,YM,0.0
2001,YM,0.0
2002,YM,0.0
2003,YM,0.0
2004,YM,0.0
2005,YM,0.0
2006,YM,0.0
2007,YM,0.0
2008,YM,0.0
2009,YM,0.0
2010,YM,0.0
2011,YM,0.0
2012,YM,0.0
2013,YM,0.0
2014,YM,0.0
2015,YM,0.0
2016,YM,0.0
2017,YM,0.0
2018,YM,0.0
2019,YM,0.0
2020,YM,0.0
2021,YM,0.0
2022,YM,0.0
1995,ZA,0.0
1996,ZA,0.0
1997,ZA,0.0
1998,ZA,0.0
1999,ZA,0.0
2000,ZA,0.0
2001,ZA,0.0
2002,ZA,0.0
2003,ZA,0.0
2004,ZA,0.0
2005,ZA,0.0
2006,ZA,0.0
2007,ZA,0.0
2008,ZA,0.0
2009,ZA,0.0
2010,ZA,0.0
2011,ZA,0.0
2012,ZA,0.0
2013,ZA,0.0
2014,ZA,0.0
2015,ZA,0.0
2016,ZA,0.0
2017,ZA,0.0
2018,ZA,0.0
2019,ZA,0.0
2020,ZA,0.0
2021,ZA,0.0
2022,ZA,0.0
1995,ZI,396258.0
1996,ZI,396258.0
1997,ZI,422675.2
1998,ZI,422675.2
1999,ZI,422675.2
2000,ZI,422675.2
2001,ZI,422675.2
2002,ZI,422675.2
2003,ZI,422675.2
2004,ZI,422675.2
2005,ZI,554761.2000000001
2006,ZI,634012.8
2007,ZI,475509.60000000003
2008,ZI,475509.60000000003
2009,ZI,475509.60000000003
2010,ZI,475509.60000000003
2011,ZI,475509.60000000003
2012,ZI,475509.60000000003
2013,ZI,475509.60000000003
2014,ZI,528344.0
2015,ZI,607595.6
2016,ZI,554761.2000000001
2017,ZI,581178.4
2018,ZI,528344.0
2019,ZI,369840.8
2020,ZI,369840.8
2021,ZI,369840.8
2022,ZI,369840.8
